"","SITE_ID","AG_ECO9","ecoregion_3","total_N","total_P","chloride","sulfate","ANC","DOC","turbidity","RDI","pct_fine","total_N_ug","chloride_ueq","sulfate_ueq","pass_nap","pass_sap","ref_cond","val_cond"
"290","NRS18_TN_10015","SAP",67,0.229,10.814,1.142,2.016,208.19,0.79,2.08,1.371240909,0,229,32.2143864598025,41.9737663960025,8,8,"REF","V"
"291","NRS18_MD_10004","SAP",67,0.956,17.3,7.259,38.532,1165.15,2.13,3.03,0.272740909,0,956,204.767277856135,802.248594628357,6,5,"NON-REF","V"
"292","NRS18_KY_10005","SAP",69,0.411,17.784,2.042,397.69,2414.02,1.48,5.09,2.348518182,15.23809524,411,57.6022566995769,8280.03331251301,5,5,"NON-REF","C"
"293","NRS18_GA_10019","SAP",45,1.031,62.49,4.905,3.203,290.85,1.19,23.6,0.962140909,0,1031,138.36389280677,66.6874869872996,5,5,"NON-REF","C"
"294","NRS18_NH_10017","NAP",58,0.081,11.501,0.305,2.862,73.83,2.44,0.88,0.636377273,0,81,8.60366713681241,59.5877576514678,8,8,"REF","C"
"295","NRS18_NC_10001","SAP",45,15.4,1842.525,81.77,21.09,680.86,5.59,0.84,0.098486364,26.66666667,15400,2306.62905500705,439.100562148657,3,3,"NON-REF","C"
"296","NRS18_NY_10089","NAP",58,0.365,20.22,0.537,2.188,168.74,7.2,2.61,0.606684,0,365,15.148095909732,45.5548615448678,7,7,"NON-REF","C"
"297","NRS18_WV_10020","SAP",69,0.761,31.73,5.024,10.08,821.86,1.56,5.03,1.712177273,1,761,141.720733427362,209.868831980012,5,5,"NON-REF","C"
"298","NRS18_TN_10022","SAP",66,0.114,14.001,0.998,2.863,262.13,1,2.86,1.734854545,2.857142857,114,28.1523272214386,59.6085779721008,8,8,"REF","C"
"299","NRS18_GA_10015","SAP",66,0.524,29.038,2.125,2.375,629.41,0.96,8.5,0.136363636,0,524,59.9435825105783,49.4482615032272,6,6,"NON-REF","C"
"300","NRS18_KY_10197","SAP",69,0.21,15.864,5.191,13.618,670.77,1.16,7.01,3.924290909,11.42857143,210,146.431593794076,283.531126379346,5,6,"NON-REF","C"
"301","NRS18_NY_10080","NAP",83,1.514,20.096,5.36,6.46,2214.6,1.83,6.08,1.151572727,22.85714286,1514,151.198871650212,134.499271288778,5,5,"NON-REF","C"
"302","NRS18_PA_10037","NAP",60,0.368,42.488,4.167,2.196,468.29,3.08,2.07,0.58335,8.571428571,368,117.545839210155,45.7214241099313,7,7,"NON-REF","C"
"303","NRS18_TN_10033","SAP",66,0.206,7.578,0.378,2.384,164.21,0.55,1.02,3.174277273,0.952380952,206,10.6629055007052,49.6356443889236,7,7,"NON-REF","V"
"304","NRS18_KY_10010","SAP",69,0.444,50.453,11.858,109.946,1603.02,1.6,32.67,0.795472727,5,444,334.499294781382,2289.11097230897,4,4,"NON-REF","C"
"305","NRS18_NY_10259","NAP",58,0.265,25.148,11.068,3.783,767.47,1.04,4.38,0.454568182,47.61904762,265,312.214386459803,78.7632729544035,5,5,"NON-REF","V"
"306","NRS18_CT_10010","NAP",59,0.294,18.585,23.957,4.118,294.93,2.83,1.21,0.431831818,0,294,675.796897038082,85.7380803664376,8,7,"REF","C"
"307","NRS18_CT_10019","NAP",58,0.656,37.523,33.392,5.336,2192.82,2.99,3.4,0.363636364,0,656,941.946403385049,111.097230897356,6,6,"NON-REF","C"
"308","NRS18_NY_10068","NAP",83,1.438,77.806,33.178,70.33,5231.27,6.52,6.53,1.446981818,17,1438,935.909732016925,1464.29315011451,3,3,"NON-REF","C"
"309","NRS18_NH_10003","NAP",58,0.186,10.013,8.356,2.064,138.17,3.17,0.7,0.257581818,0,186,235.712270803949,42.9731417863835,8,7,"REF","C"
"310","NRS18_NY_10704","NAP",83,0.629,22.833,22.492,8.536,1957.89,2.95,6.79,2.704563636,100,629,634.471086036671,177.722256922757,3,3,"NON-REF","V"
"311","NRS18_RI_10202","NAP",59,0.459,42.318,14.802,1.709,181.03,5.85,1.85,0.068181818,11.42857143,459,417.545839210155,35.5819279616906,7,6,"NON-REF","C"
"312","NRS18_MA_10001","NAP",58,0.883,47.745,38.985,6.316,193.39,6.83,4.49,0.4091,0,883,1099.71791255289,131.501145117635,5,5,"NON-REF","V"
"313","NRS18_AL_10189","SAP",71,1.915,11.976,8.224,0.985,119.8,0.52,6.55,0.840940909,35.23809524,1915,231.988716502116,20.5080158234437,5,4,"NON-REF","C"
"314","NRS18_NY_10012","NAP",59,0.688,18.421,24.353,14.87,1759.87,3.09,2.88,1.106081818,18,688,686.967559943583,309.598167811784,7,7,"NON-REF","C"
"315","NRS18_WV_10006","SAP",70,0.553,61.361,22.052,110.205,2185.31,1.66,35.54,2.121254545,0,553,622.059238363893,2294.5034353529,3,3,"NON-REF","C"
"316","NRS18_NH_10001","NAP",58,0.263,10.789,20.238,2.224,143.83,2.01,0.9,0.666681818,36.19047619,263,570.888575458392,46.3043930876536,6,6,"NON-REF","C"
"317","NRS18_NY_10034","NAP",60,1.191,24.219,43.495,7.962,2384.37,2.23,3.18,1.068218182,0,1191,1226.93935119887,165.77139287945,5,5,"NON-REF","C"
"318","NRS18_NH_10031","NAP",58,0.11,6.685,0.387,2.433,34.14,2.31,0.01,0,0,110,10.916784203103,50.6558400999375,7,7,"NON-REF","C"
"319","NRS18_NY_10090","NAP",60,1.014,29.131,41.194,14.448,2846.99,2.56,6.28,0.446981818,0,1014,1162.03102961918,300.811992504685,3,4,"NON-REF","C"
"320","NRS18_NY_10081","NAP",60,0.411,71.91,10.636,7.113,1563.63,2.89,27.14,0.136363636,2.857142857,411,300.028208744711,148.094940662086,5,5,"NON-REF","C"
"321","NRS18_WV_10004","SAP",70,0.508,64.87,14.881,16.344,2742.97,2.62,3.89,2.505799567,4.761904762,508,419.774330042313,340.287320424735,4,5,"NON-REF","C"
"322","NRS18_KY_10015","SAP",69,0.561,25.843,11.932,293.855,2869.71,1.37,22.19,1.810631818,1,561,336.586741889986,6118.15531959192,4,4,"NON-REF","C"
"323","NRS18_DE_10014","SAP",64,5.638,70.315,62.508,41.226,1308.75,2.09,0.76,1.537909091,0.952380952,5638,1763.27221438646,858.338538413492,4,4,"NON-REF","V"
"324","NRS18_PA_10816","SAP",67,2.9,58.306,10.561,13.852,3466.69,1.23,8.25,1.143959091,26.66666667,2900,297.912552891396,288.403081407454,2,3,"NON-REF","C"
"325","NRS18_WV_10011","SAP",69,0.826,32.604,5.231,7.521,975.6,1.84,5.48,0.96215,0,826,147.559943582511,156.589631480325,5,5,"NON-REF","C"
"326","NRS18_KY_10011","SAP",68,0.636,35.74,5.761,22.027,1137.28,2.89,8.19,0.992463636,52.38095238,636,162.510578279267,458.60920258172,4,4,"NON-REF","V"
"327","NRS18_KY_10007","SAP",69,0.269,19.635,7.02,334.27,2621.61,1.83,11.35,0.75,15.30612245,269,198.02538787024,6959.6085779721,6,6,"NON-REF","C"
"328","NRS18_NH_10006","NAP",58,0.231,9.663,15.658,3.361,160.07,2,0.73,0.555561905,0,231,441.692524682652,69.9770976473038,7,7,"NON-REF","C"
"329","NRS18_NH_10009","NAP",58,0.236,12.605,61.756,7.002,840.02,2.66,0.91,1.303045455,0,236,1742.05923836389,145.78388507183,7,7,"NON-REF","C"
"330","NRS18_PA_10010","SAP",67,0.764,21.968,15.61,37.505,820.19,1.55,6.55,1.984886364,0.952380952,764,440.33850493653,780.86612533833,3,3,"NON-REF","C"
"331","NRS18_TN_10490","SAP",71,1.249,101.254,3.361,7.163,3371.5,1.31,3.51,1.651536364,3.80952381,1249,94.8095909732017,149.135956693733,6,6,"NON-REF","C"
"332","NRS18_AL_10018","SAP",67,0.61,15.948,6.309,24.841,2349.15,1.52,3.42,0.242427273,0,610,177.968970380818,517.197584842807,7,7,"NON-REF","C"
"333","NRS18_PA_10220","NAP",62,0.976,28.05,4.473,5.051,254.25,1.67,4.67,0,0.769230769,976,126.177715091678,105.163439516969,6,6,"NON-REF","C"
"334","NRS18_WV_10018","SAP",70,0.165,18.68,7.175,14.689,1729.75,1.83,7.59,1.560613636,25.71428571,165,202.397743300423,305.829689777223,5,5,"NON-REF","V"
"335","NRS18_ME_10004","NAP",59,0.206,12.344,9.4934,1.846,147.32,3.25,1.94,1.628813636,1,206,267.796897038082,38.4343118884031,8,7,"REF","C"
"336","NRS18_NY_10004","NAP",58,0.276,18.764,0.1891,2.572,107.61,4.12,0.52,0,0,276,5.33427362482369,53.5498646679159,8,8,"REF","C"
"337","NRS18_ME_10012","NAP",59,0.194,13.586,9.578,1.836,134.51,3.24,3.03,1.2576,0,194,270.183356840621,38.2261086820737,8,7,"REF","C"
"338","NRS18_AL_10188","SAP",68,0.358,39.025,3.0914,87.448,1527.38,1.89,15.41,0.500004545,18.0952381,358,87.2045133991537,1820.69539870914,5,5,"NON-REF","C"
"339","NRS18_AL_10191","SAP",67,0.116,17.155,1.0798,1.142,64.52,1.19,3.76,0.742440909,0.952380952,116,30.459802538787,23.7768061628149,8,8,"REF","C"
"340","NRS18_PA_10027","NAP",60,0.829,47.804,32.2036,10.22,1731.9,2.66,13.81,1.257595455,0,829,908.423131170663,212.783676868624,4,4,"NON-REF","C"
"341","NRS18_ME_10193","NAP",58,0.196,16.048,12.286,1.944,248.81,2.82,1.48,0,24.54545455,196,346.57263751763,40.474703310431,7,7,"NON-REF","C"
"342","NRS18_GA_10010","SAP",45,0.956,20.96,8.742,6.027,517.08,2.17,3.7,0,0,956,246.600846262341,125.484072454716,6,5,"NON-REF","C"
"343","NRS18_KY_10018","SAP",69,0.556,42.645,9.489,157.694,3032.34,1.78,25.91,2.227322727,1,556,267.672778561354,3283.23964189049,3,3,"NON-REF","C"
"344","NRS18_ME_10044","NAP",58,0.456,31.679,21.331,0.859,571.44,7.68,4.07,0.068181818,0.952380952,456,601.720733427362,17.8846554236935,6,6,"NON-REF","C"
"345","NRS18_ME_10008","NAP",58,0.1,31.78,1.181,3.664,134.36,0.87,2.37,0.068181818,2.857142857,100,33.3145275035261,76.2856547990839,7,7,"NON-REF","C"
"346","NRS18_AL_10025","SAP",68,0.074,9.47,0.947,2.983,1206.3,1.43,1.96,0.204545455,0,74,26.7136812411848,62.1070164480533,8,8,"REF","V"
"347","NRS18_NY_10072","NAP",58,0.294,14.915,0.559,3.663,412.2,2.05,0.57,0.181827273,0.952380952,294,15.7686882933709,76.264834478451,8,8,"REF","V"
"348","NRS18_NY_10055","NAP",58,0.235,11.361,0.147,2.564,95.64,3.76,1.21,0,4.761904762,235,4.14668547249647,53.3833021028524,8,8,"REF","C"
"349","NRS18_NY_10071","NAP",58,0.304,14.093,27.676,4.014,663.01,4.04,1.21,0,0.952380952,304,780.705218617771,83.5727670206121,7,7,"NON-REF","C"
"350","NRS18_ME_10019","NAP",82,0.686,27.559,1.786,0.547,2357.42,11.79,1.62,0.060609091,0,686,50.3808180535966,11.3887153862169,7,7,"NON-REF","V"
"351","NRS18_OK_10031","SAP",37,1.12,187,146,322,3830,4.58,22.6,0.674245455,4.761904762,1120,4118.47672778561,6704.14324380595,3,3,"NON-REF","C"
"352","NRS18_IN_10015","SAP",71,2.321,127.258,70.322,68.152,4584.7,2.88,11.99,0.856081818,2,2321,1983.69534555712,1418.94649177597,3,3,"NON-REF","C"
"353","NRS18_NY_10268","NAP",58,0.363,41.319,0.194,1.36,282.61,4.35,7.52,0,49.52380952,363,5.47249647390691,28.3156360607953,5,5,"NON-REF","V"
"354","NRS18_PA_10011","NAP",61,1.471,140.633,22.744,24.439,1537.56,5.01,16.36,0.537895455,5,1471,641.579689703808,508.827815948366,3,3,"NON-REF","C"
"355","NRS18_NJ_10008","SAP",67,0.393,22.361,15.585,4.437,335.04,2.37,1.54,1.143606061,0,393,439.633286318759,92.3797626483448,6,6,"NON-REF","C"
"356","NRS18_ME_10005","NAP",82,0.206,9.644,2.6975,1.715,211.13,3.56,1.31,0.439404545,8,206,76.0930888575458,35.7068498854882,8,8,"REF","C"
"357","NRS18_PA_10045","SAP",70,0.379,14.246,12.8456,18.464,962.38,2.48,3.22,2.19705,0,379,362.358251057828,384.426400166563,5,6,"NON-REF","C"
"358","NRS18_IN_10027","SAP",71,1.025,120.281,12.7584,18.39,2401.18,2.89,30.78,0.575786364,11,1025,359.898448519041,382.885696439725,3,4,"NON-REF","C"
"359","NRS18_ME_10006","NAP",82,0.29,14.738,0.3226,1.09,711.91,6.59,2.07,0,3.80952381,290,9.10014104372355,22.6941494899021,8,8,"REF","V"
"360","NRS18_ME_10018","NAP",58,0.478,17.76,0.1762,0.604,715.89,13.3,1.53,0.805566667,12.72727273,478,4.9703808180536,12.5754736622944,8,8,"REF","C"
"361","NRS18_ME_10025","NAP",58,0.188,8.418,0.2208,2.469,504.93,5.08,0.87,0,1.904761905,188,6.22849083215797,51.4053716427233,8,8,"REF","C"
"362","NRS18_VA_10009","SAP",64,0.431,28.633,19.2554,7.565,885.44,2.17,1.53,1.181827273,22.85714286,431,543.170662905501,157.505725588174,6,6,"NON-REF","C"
"363","NRS18_ME_10002","NAP",82,0.37,52.939,3.9415,10.102,790.22,6.33,2.5,1.409131818,0,370,111.184767277856,210.326879033937,7,7,"NON-REF","C"
"364","NRS18_ME_10013","NAP",58,0.214,5.565,0.961,2.083,680.44,5.71,0.58,0.3485,0,214,27.1086036671368,43.3687278784093,8,8,"REF","V"
"365","NRS18_PA_10046","SAP",64,2.875,222.125,65.273,20.144,1754.8,3.51,6.15,1.500009091,30.47619048,2875,1841.26939351199,419.404538829898,2,2,"NON-REF","C"
"366","NRS18_PA_10038","NAP",62,0.246,11.871,2.082,5.55,129.86,3.94,1.73,0,0,246,58.7306064880113,115.552779512804,8,8,"REF","V"
"367","NRS18_ME_10001","NAP",58,0.265,13.151,0.2,1.504,611.16,4.91,1.03,0,0.869565217,265,5.64174894217207,31.3137622319384,8,8,"REF","V"
"368","NRS18_VA_10017","SAP",45,0.33,37.2,2.722,0.893,351.97,1.12,11.16,0.939404545,5.714285714,330,76.7842031029619,18.5925463252134,6,6,"NON-REF","C"
"369","NRS18_OH_10016","NAP",61,1.628,82.161,69.346,25.171,2384.98,5.56,6.25,1.520875,0,1628,1956.16361071932,524.068290651676,3,3,"NON-REF","C"
"370","NRS18_CT_10011","NAP",59,0.629,62.084,28.538,8.109,764.72,2.95,2.89,2.280331818,80,629,805.021156558533,168.831980012492,5,4,"NON-REF","C"
"371","NRS18_VA_10007","SAP",45,0.421,40.646,3.869,1.17,514.49,1.51,9.34,0.181827273,0,421,109.139633286319,24.3597751405372,6,6,"NON-REF","C"
"372","NRS18_NC_10003","SAP",66,0.354,38.939,1.609,1.556,416.49,1.45,11.26,0.371213636,28.57142857,354,45.3878702397743,32.3964189048511,5,5,"NON-REF","C"
"373","NRS18_NY_10402","SAP",67,1.454,313.456,24.625,2.327,1573.48,14.35,1.88,0.462122727,95.23809524,1454,694.640338504936,48.4488861128461,4,4,"NON-REF","C"
"374","NRS18_PA_10025","SAP",69,1.828,172.16,16.217,86.923,835.43,2.72,107,1.037922727,0,1828,457.461212976022,1809.76473037685,3,3,"NON-REF","V"
"375","NRS18_MD_10006","SAP",67,0.726,19.895,7.192,109.862,608.32,1.73,4.86,1.068204545,0,726,202.877291960508,2287.36206537581,7,6,"NON-REF","C"
"376","NRS18_CT_10005","NAP",59,0.635,60.598,30.524,8.412,763.29,2.9,2.56,1.363654545,50,635,861.043723554302,175.140537164272,6,5,"NON-REF","C"
"377","NRS18_CT_10007","NAP",59,0.63,70.725,31.064,8.571,759.41,2.85,3.06,1.93185,21,630,876.276445698166,178.450968144909,7,6,"NON-REF","V"
"378","NRS18_MA_10010","NAP",59,0.389,10.883,18.335,5.762,770.6,2.6,0.49,1.295463636,0,389,517.207334273625,119.966687486987,8,7,"REF","C"
"379","NRS18_MA_10631","NAP",59,0.393,11.311,18.823,5.888,752.73,2.72,0.51,0.931831818,0,393,530.973201692525,122.590047886737,8,7,"REF","C"
"380","NRS18_NY_10272","NAP",83,2.355,163.46,57.064,40.799,6331.55,7.53,1.16,0.113636364,13.33333333,2355,1609.70380818054,849.448261503227,4,4,"NON-REF","C"
"381","NRS18_MA_10004","NAP",59,0.339,7.835,19.346,5.792,840.56,2.53,0.57,0.712127273,0,339,545.726375176305,120.591297105975,8,7,"REF","C"
"382","NRS18_NH_10018","NAP",58,0.313,34.095,30.534,5.012,1195.39,2.22,7.94,2.848627273,0.952380952,313,861.32581100141,104.351447012284,4,4,"NON-REF","C"
"383","NRS18_WV_10180","SAP",69,0.276,3.79,9.834,314.417,718.21,1.41,0.56,0,4.761904762,276,277.404795486601,6546.26275244639,6,6,"NON-REF","C"
"384","NRS18_DE_10021","SAP",64,0.985,44.343,54.738,9.115,1253.38,2.03,0.26,2.250022727,10.47619048,985,1544.09026798307,189.777222569228,4,4,"NON-REF","V"
"385","NRS18_GA_10018","SAP",67,0.419,15.391,5.986,4.251,559.41,1.43,2.92,1.174286364,0,419,168.85754583921,88.5071830106184,8,8,"REF","C"
"386","NRS18_MA_10002","NAP",59,1.793,65.644,114.191,13.779,1263.79,6.01,3.08,0.136363636,31,1793,3221.18476727786,286.883198001249,4,4,"NON-REF","C"
"387","NRS18_VA_10020","SAP",45,0.286,29.105,3.022,1.552,389.11,5.11,4.28,0,7.619047619,286,85.24682651622,32.3131376223194,7,7,"NON-REF","V"
"388","NRS18_ME_10020","NAP",82,0.664,45.1,2.837,0.553,193.55,29.92,0.75,0.39395,10.47619048,664,80.0282087447109,11.5136373100146,7,7,"NON-REF","C"
"389","NRS18_NY_10040","NAP",59,0.873,85.984,31.884,16.896,1892.14,3.96,16.6,1.909154545,0,873,899.407616361072,351.780137414116,4,4,"NON-REF","C"
"390","NRS18_NY_10042","NAP",58,0.226,7.671,7.344,3.809,329.4,4.39,0.71,0.515168182,0,226,207.165021156559,79.3046012908599,8,7,"REF","C"
"391","NRS18_ME_10493","NAP",82,0.283,8.088,2.611,1.988,237.12,4.56,1.17,0.924254545,0,283,73.6530324400564,41.3907974182802,8,8,"REF","C"
"392","NRS18_NY_10016","NAP",59,1.144,82.455,33.179,15.273,1673.65,4.06,14.54,2.015181818,0,1144,935.937940761636,317.988757026858,3,3,"NON-REF","C"
"393","NRS18_ME_10014","NAP",82,0.393,11.819,1.993,1.211,234.92,11.3,0.92,1.143972727,0,393,56.2200282087447,25.2134082864876,8,8,"REF","C"
"394","NRS18_KS_10141","SAP",39,0.545,26.163,3.801,6.559,1600.88,2.67,5.86,0.045454545,0,545,107.22143864598,136.560483031439,6,6,"NON-REF","C"
"395","NRS18_DE_10018","SAP",64,3.969,56.124,46.096,24.425,1625.7,2.08,2.4,0.462131818,6.666666667,3969,1300.31029619182,508.536331459504,4,4,"NON-REF","V"
"396","NRS18_NH_10035","NAP",58,0.233,5.725,28.777,4.254,288.64,2,0.08,3.258460173,7.619047619,233,811.763046544429,88.5696439725172,6,6,"NON-REF","V"
"397","NRS18_VA_10019","SAP",67,0.155,8.758,1.758,6.386,1683.69,1.15,1.49,1.000031818,0,155,49.5909732016925,132.95856756194,8,8,"REF","C"
"398","NRS18_NY_10707","NAP",60,0.888,103.711,41.246,9.91,1130.29,2.35,3.73,2.181877273,58,888,1163.49788434415,206.329377472413,3,3,"NON-REF","V"
"399","NRS18_DE_10007","SAP",64,1.231,17.278,111.461,8.707,863.29,1.51,0.3,0.67425,5.714285714,1231,3144.17489421721,181.282531750989,6,6,"NON-REF","C"
"400","NRS18_ME_10007","NAP",82,0.2,6.604,0.221,1.321,235.85,6.01,1.34,0.181827273,0,200,6.23413258110014,27.5036435561108,8,8,"REF","C"
"401","NRS18_TN_10489","SAP",67,1.141,28.808,3.445,4.724,3458.31,1.06,12.27,1.346701082,63.80952381,1141,97.179125528914,98.3551946699979,4,4,"NON-REF","C"
"402","NRS18_ME_10194","NAP",82,0.353,13.15,1.105,0.816,158.71,12.96,0.76,0.0625,3.636363636,353,31.1706629055007,16.9893816364772,8,8,"REF","C"
"403","NRS18_ME_10003","NAP",82,0.311,14.023,1.87,0.957,104.29,12.44,1.3,0,0,311,52.7503526093089,19.9250468457214,8,8,"REF","C"
"404","NRS18_VA_10016","SAP",67,0.29,55.464,3.27,7.915,2145.66,1.17,1.81,0.090913636,0,290,92.2425952045134,164.792837809702,7,7,"NON-REF","C"
"405","NRS18_GA_10029","SAP",67,0.611,42.8,10.156,16.246,1017.38,1.73,8.97,0.674263636,13,611,286.488011283498,338.246929002707,4,5,"NON-REF","C"
"406","NRS18_NC_10555","SAP",45,0.564,21.384,5.147,5.137,747.77,3.49,1.97,0.401531818,6.666666667,564,145.190409026798,106.953987091401,7,7,"NON-REF","C"
"407","NRS18_KY_10025","SAP",71,4.088,67.276,8.686,14.91,3368.39,1.11,6.7,2.295531818,0,4088,245.021156558533,310.430980637102,3,3,"NON-REF","C"
"408","NRS18_NY_10255","NAP",83,0.294,9.398,5.763,10.579,325.23,5.93,1.08,1.159118182,4,294,162.566995768688,220.258171975848,8,8,"REF","V"
"409","NRS18_NJ_10032","NAP",58,1.329,76.02,27.898,15.402,1333.09,1.77,1.07,1.621263636,0,1329,786.967559943583,320.674578388507,4,5,"NON-REF","C"
"410","NRS18_NY_10702","NAP",58,0.26,14.178,0.221,1.782,99.76,7.89,2.39,0.055558333,0,260,6.23413258110014,37.1018113678951,8,8,"REF","C"
"411","NRS18_PA_10043","SAP",67,0.301,10.271,17.988,4.789,122.39,2.86,0.88,0.818195455,0,301,507.418899858956,99.7085155111389,7,7,"NON-REF","V"
"412","NRS18_MD_10009","SAP",64,2.151,13.921,44.191,12.398,1237.79,1.3,0.89,1.931886364,1,2151,1246.57263751763,258.130335207162,5,6,"NON-REF","C"
"413","NRS18_OK_10033","SAP",37,0.84,90,3.22,11.3,570,4.83,34.2,0.257581818,0,840,90.8321579689704,235.269623152197,5,5,"NON-REF","C"
"414","NRS18_NY_10028","NAP",58,0.2,6.478,0.355,2.244,110.49,4,0.88,0,0,200,10.0141043723554,46.7207995003123,8,8,"REF","C"
"415","NRS18_PA_10044","NAP",62,0.274,8.959,13.522,4.231,359.41,1.69,0.63,1.090931818,0,274,381.438645980254,88.0907765979596,7,7,"NON-REF","C"
"416","NRS18_NY_10279","NAP",58,0.259,18.168,0.893,2.155,211.31,3.63,0.87,0,17.14285714,259,25.1904090267983,44.8677909639808,8,8,"REF","V"
"417","NRS18_PA_10024","NAP",62,0.201,12.254,5.429,11.543,664.14,1.5,2.29,0.653861538,7.2,201,153.145275035261,240.328961066,8,8,"REF","V"
"418","NRS18_MD_10018","SAP",64,2.531,44.043,34.38,16.497,2132.81,1.82,2.89,1.287913636,0,2531,969.816643159379,343.472829481574,4,5,"NON-REF","C"
"419","NRS18_NJ_10020","SAP",67,0.328,26.784,20.375,7.125,830.35,1.74,0.85,1.719740909,0,328,574.75317348378,148.344784509681,6,6,"NON-REF","V"
"420","NRS18_GA_10020","SAP",45,2.531,106.244,11.783,6.897,466.74,1.98,18.9,0.333336364,3,2531,332.383638928068,143.597751405372,4,4,"NON-REF","C"
"421","NRS18_NY_10286","NAP",60,0.169,10.173,6.297,5.586,1242.31,1.12,2.04,0.151522727,7.619047619,169,177.630465444288,116.30231105559,8,8,"REF","C"
"422","NRS18_NY_10091","NAP",60,0.706,24.635,43.724,8.862,2533.78,2.11,4.28,3.909204545,0,706,1233.39915373766,184.509681449094,5,5,"NON-REF","V"
"423","NRS18_VA_10018","SAP",45,0.171,29.265,2.264,0.745,285.51,0.8,8.08,0.121218182,0.952380952,171,63.8645980253879,15.5111388715386,6,6,"NON-REF","C"
"424","NRS18_NY_10013","NAP",60,0.788,22.939,39.343,8.505,2562.19,2.11,3.94,2.015218182,0,788,1109.81664315938,177.076826983136,4,4,"NON-REF","C"
"425","NRS18_NY_10290","NAP",62,0.316,10.37,25.259,3.88,257.59,3.12,0.91,0.030304545,0.952380952,316,712.524682651622,80.7828440557985,7,7,"NON-REF","C"
"426","NRS18_NY_10251","NAP",58,0.239,10.076,0.168,2.17,41.02,6.4,0.53,0.045454545,0,239,4.73906911142454,45.1800957734749,8,8,"REF","C"
"427","NRS18_NY_11299","NAP",62,0.409,34.078,9.957,6.202,644.64,2.2,5.69,1.515213636,0,409,280.874471086037,129.12762856548,5,5,"NON-REF","V"
"428","NRS18_DE_10004","SAP",64,3,79.063,56.052,21.399,1460.92,1.83,1.55,0.765168182,0,3000,1581.15655853315,445.534041224235,4,4,"NON-REF","C"
"429","NRS18_NJ_10633","NAP",58,1.641,42.029,43.069,13.426,4498.54,1.89,0.87,1.298625,21.81818182,1641,1214.92242595204,279.533624817822,4,5,"NON-REF","C"
"430","NRS18_ME_10009","NAP",82,0.17,4.638,0.239,1.082,440.03,2.78,0.35,0,0,170,6.74188998589563,22.5275869248386,8,8,"REF","C"
"431","NRS18_MD_10481","SAP",67,0.16,8.861,22.752,6.606,1173.25,1.62,2.06,0,0,160,641.805359661495,137.539038101187,7,7,"NON-REF","C"
"432","NRS18_NC_10035","SAP",66,0.169,28.725,0.392,1.101,96.09,0.32,3.83,0.272731818,0,169,11.0578279266573,22.9231730168645,7,7,"NON-REF","V"
"433","NRS18_CT_10020","NAP",59,0.711,75.296,35.071,9.871,891.96,2.56,2.22,1.234868182,0,711,989.308885754584,205.517384967729,7,6,"NON-REF","V"
"434","NRS18_PA_10013","NAP",62,0.19,8.606,5.959,18.433,639.32,1.33,1.29,0.3788,2.857142857,190,168.095909732017,383.780970226941,7,8,"NON-REF","C"
"435","NRS18_PA_10009","NAP",60,0.381,10.433,12.028,30.529,850.11,2.38,1.4,1.340927273,18.0952381,381,339.294781382228,635.623568602956,6,6,"NON-REF","C"
"436","NRS18_NC_10897","SAP",45,4.288,340.111,48.265,23.809,1119.41,3.68,3.14,1.15155,8.571428571,4288,1361.49506346968,495.711013949615,4,4,"NON-REF","V"
"437","NRS18_NC_10007","SAP",45,0.944,106.444,3.8,2.581,326.54,1.14,5.9,0.371213636,4,944,107.193229901269,53.7372475536123,5,5,"NON-REF","V"
